customerID,Service Line,Partner,Dependents,tenure,Contract,PaperlessBilling,PaymentMethod
7446-YPODE,Tax,No,No,11,Month-to-month,No,Bank transfer (automatic)
2959-FENLU,Advisory,No,No,9,Month-to-month,Yes,Credit card (automatic)
8225-BTJAU,Audit,No,No,10,Month-to-month,Yes,Electronic check
3247-MHJKM,Consulting,No,No,1,Month-to-month,No,Mailed check
2657-ALMWY,EA,Yes,No,26,Month-to-month,No,Electronic check
4452-QIIEB,Tax,No,No,7,Month-to-month,No,Mailed check
6603-QWSPR,Advisory,No,No,46,Two year,Yes,Bank transfer (automatic)
9717-IOAAF,Audit,No,Yes,27,Two year,Yes,Credit card (automatic)
7254-IQWOZ,Consulting,No,No,1,Month-to-month,Yes,Electronic check
2460-FPSYH,EA,No,No,40,Month-to-month,Yes,Electronic check
0617-FHSGK,Tax,No,Yes,49,Month-to-month,No,Credit card (automatic)
4250-ZBWLV,Advisory,No,No,68,One year,No,Electronic check
4495-LHSSK,Audit,No,Yes,18,Month-to-month,No,Mailed check
3957-LXOLK,Consulting,No,No,28,Month-to-month,Yes,Electronic check
5781-BKHOP,EA,Yes,No,72,Two year,No,Bank transfer (automatic)
6691-CCIHA,Tax,Yes,No,62,Two year,Yes,Electronic check
3957-SQXML,Advisory,Yes,Yes,34,Two year,No,Credit card (automatic)
6416-JNVRK,Audit,No,No,46,One year,No,Credit card (automatic)
2040-OBMLJ,Consulting,No,No,31,One year,No,Credit card (automatic)
8982-NHAVY,EA,No,No,27,One year,Yes,Bank transfer (automatic)
9554-DFKIC,Tax,Yes,Yes,30,Month-to-month,Yes,Bank transfer (automatic)
3797-FKOGQ,Advisory,No,Yes,11,Month-to-month,No,Electronic check
0691-IFBQW,Audit,No,No,46,One year,Yes,Electronic check
0440-QEXBZ,Consulting,No,No,44,Month-to-month,Yes,Mailed check
8738-JOKAR,EA,No,No,42,One year,Yes,Mailed check
7410-KTVFV,Tax,Yes,No,18,Month-to-month,Yes,Mailed check
2817-LVCPP,Advisory,No,No,50,Two year,No,Credit card (automatic)
6497-TILVL,Audit,Yes,Yes,7,Month-to-month,No,Mailed check
0839-JTCUD,Consulting,Yes,Yes,66,Two year,No,Credit card (automatic)
0128-MKWSG,EA,No,Yes,26,Month-to-month,No,Mailed check
3716-BDVDB,Tax,No,No,1,Month-to-month,Yes,Electronic check
7159-NOKYQ,Advisory,Yes,No,67,Two year,Yes,Electronic check
7714-YXSMB,Audit,No,No,26,Month-to-month,Yes,Bank transfer (automatic)
4070-OKWVH,Consulting,Yes,No,52,Month-to-month,No,Bank transfer (automatic)
1689-YQBYY,EA,No,Yes,12,Month-to-month,Yes,Electronic check
1907-UBQFC,Tax,No,No,10,Month-to-month,Yes,Electronic check
1895-QTKDO,Advisory,No,No,1,Month-to-month,No,Credit card (automatic)
3537-RYBHH,Audit,Yes,No,47,Month-to-month,Yes,Credit card (automatic)
5414-OFQCB,Consulting,No,No,57,Two year,Yes,Credit card (automatic)
1031-IIDEO,EA,No,No,1,Month-to-month,Yes,Electronic check
3258-SYSWS,Tax,No,No,72,Two year,No,Bank transfer (automatic)
0723-VSOBE,Advisory,No,No,45,One year,No,Electronic check
6188-UXBBR,Audit,Yes,No,38,One year,Yes,Credit card (automatic)
1941-HOSAM,Consulting,Yes,Yes,1,Month-to-month,Yes,Electronic check
3633-CDBUW,EA,No,Yes,17,One year,No,Electronic check
8295-KMENE,Tax,Yes,Yes,59,Two year,Yes,Mailed check
0125-LZQXK,Advisory,No,No,15,Month-to-month,Yes,Electronic check
9730-DRTMJ,Audit,Yes,No,32,One year,Yes,Credit card (automatic)
1047-RNXZV,Consulting,No,No,43,Two year,No,Mailed check
5699-BNCAS,EA,No,No,71,Two year,Yes,Mailed check
0206-TBWLC,Tax,Yes,No,54,One year,Yes,Mailed check
9095-HFAFX,Advisory,No,No,5,Month-to-month,Yes,Credit card (automatic)
3131-NWVFJ,Audit,Yes,Yes,14,One year,No,Mailed check
0596-BQCEQ,Consulting,Yes,Yes,62,Month-to-month,Yes,Electronic check
5248-RPYWW,EA,Yes,Yes,72,Two year,Yes,Bank transfer (automatic)
6362-QHAFM,Tax,Yes,No,42,One year,Yes,Electronic check
7394-LWLYN,Advisory,No,No,2,Month-to-month,Yes,Electronic check
2452-MRMZF,Audit,Yes,No,72,Two year,Yes,Credit card (automatic)
6609-MXJHJ,Consulting,Yes,Yes,30,Two year,Yes,Mailed check
5981-ITEMU,EA,Yes,No,40,Month-to-month,Yes,Bank transfer (automatic)
0191-EQUUH,Tax,No,Yes,25,Two year,No,Bank transfer (automatic)
9253-VIFJQ,Advisory,Yes,No,65,One year,No,Credit card (automatic)
1245-HARPS,Audit,Yes,No,14,Two year,No,Mailed check
5627-TVBPP,Consulting,No,Yes,35,One year,Yes,Credit card (automatic)
1137-DGOWI,EA,Yes,No,30,One year,No,Bank transfer (automatic)
8812-ZRHFP,Tax,Yes,Yes,30,One year,No,Electronic check
5223-UZAVK,Advisory,No,No,64,One year,Yes,Credit card (automatic)
0730-BGQGF,Audit,Yes,Yes,71,Two year,No,Credit card (automatic)
4430-UZIPO,Consulting,No,No,3,Month-to-month,Yes,Mailed check
3030-YDNRM,EA,No,No,8,Month-to-month,Yes,Electronic check
2025-JKFWI,Tax,No,No,13,Month-to-month,Yes,Mailed check
2332-TODQS,Advisory,No,No,48,One year,No,Credit card (automatic)
3709-OIJEA,Audit,No,No,26,One year,Yes,Electronic check
0930-EHUZA,Consulting,No,No,36,One year,Yes,Mailed check
9174-IHETN,EA,No,Yes,50,Two year,No,Credit card (automatic)
5724-BIDBU,Tax,Yes,No,49,One year,Yes,Electronic check
1217-VASWC,Advisory,Yes,No,43,One year,Yes,Bank transfer (automatic)
1735-XMJVH,Audit,Yes,Yes,8,Month-to-month,Yes,Mailed check
1791-PQHBB,Consulting,No,Yes,2,Month-to-month,Yes,Credit card (automatic)
1492-QGCLU,EA,Yes,Yes,53,Month-to-month,No,Electronic check
3327-YBAKM,Tax,Yes,No,64,One year,Yes,Mailed check
5206-HPJKM,Advisory,No,No,17,Month-to-month,Yes,Credit card (automatic)
9814-AOUDH,Audit,No,No,53,Two year,No,Credit card (automatic)
6888-SBYAI,Consulting,No,No,1,Month-to-month,Yes,Mailed check
1545-ACTAS,EA,Yes,Yes,48,One year,Yes,Bank transfer (automatic)
7634-WSWDB,Tax,No,Yes,8,Month-to-month,Yes,Electronic check
6818-DJXAA,Advisory,No,Yes,10,Month-to-month,Yes,Electronic check
2896-TBNBE,Audit,Yes,No,40,One year,No,Electronic check
2498-XLDZR,Consulting,Yes,Yes,32,Two year,No,Mailed check
5439-WIKXB,EA,Yes,No,41,Month-to-month,Yes,Electronic check
3393-FMZPV,Tax,No,No,25,Month-to-month,Yes,Electronic check
1452-KIOVK,Advisory,No,Yes,22,Month-to-month,Yes,Credit card (automatic)
5598-IKHQQ,Audit,No,No,72,Two year,No,Credit card (automatic)
5789-LDFXO,Consulting,No,No,24,One year,No,Electronic check
6620-HVDUJ,EA,No,No,24,Month-to-month,No,Bank transfer (automatic)
8659-HDIYE,Tax,No,No,64,Month-to-month,No,Credit card (automatic)
5760-IFJOZ,Advisory,No,No,3,Month-to-month,No,Mailed check
7442-YGZFK,Audit,No,No,1,Month-to-month,Yes,Credit card (automatic)
7537-CBQUZ,Consulting,No,No,63,Month-to-month,Yes,Bank transfer (automatic)
0939-EREMR,EA,No,Yes,13,Month-to-month,No,Mailed check
7395-XWZOY,Tax,No,No,20,Month-to-month,Yes,Credit card (automatic)
0292-WEGCH,Advisory,Yes,Yes,54,Month-to-month,Yes,Electronic check
4487-ZYJZK,Audit,Yes,Yes,38,One year,No,Credit card (automatic)
5539-TMZLF,Consulting,No,No,1,Month-to-month,Yes,Electronic check
9610-WCESF,EA,No,No,67,Two year,No,Electronic check
1264-BYWMS,Tax,No,No,55,Month-to-month,Yes,Electronic check
1177-XZBJL,Advisory,Yes,Yes,53,One year,No,Bank transfer (automatic)
6199-IPCAO,Audit,Yes,Yes,29,Two year,No,Mailed check
3800-LYTRK,Consulting,No,No,14,One year,No,Mailed check
8869-TORSS,EA,No,No,48,One year,Yes,Credit card (automatic)
0667-NSRGI,Tax,Yes,No,48,One year,Yes,Mailed check
2853-CWQFQ,Advisory,No,Yes,1,Month-to-month,Yes,Mailed check
3378-AJRAO,Audit,Yes,Yes,44,One year,No,Electronic check
9495-SKLKD,Consulting,Yes,Yes,45,Month-to-month,Yes,Bank transfer (automatic)
1450-SKCVI,EA,No,No,56,Month-to-month,Yes,Electronic check
8069-YQQAJ,Tax,No,No,14,Month-to-month,Yes,Mailed check
4450-DLLMH,Advisory,No,No,2,Month-to-month,Yes,Credit card (automatic)
3340-QBBFM,Audit,Yes,No,36,One year,No,Credit card (automatic)
5669-SRAIP,Consulting,No,No,5,Month-to-month,No,Electronic check
9220-CXRSC,EA,Yes,Yes,69,Two year,No,Credit card (automatic)
0181-RITDD,Tax,Yes,Yes,62,Two year,No,Mailed check
7878-RTCZG,Advisory,No,No,1,Month-to-month,No,Mailed check
0708-SJDIS,Audit,No,No,34,Month-to-month,No,Mailed check
3842-QTGDL,Consulting,Yes,No,16,Month-to-month,No,Bank transfer (automatic)
7473-ZBDSN,EA,Yes,Yes,14,Two year,No,Mailed check
6559-RAKOZ,Tax,Yes,Yes,49,One year,Yes,Electronic check
9689-PTNPG,Advisory,No,No,2,Month-to-month,Yes,Electronic check
5859-HZYLF,Audit,Yes,Yes,26,Two year,Yes,Credit card (automatic)
6234-PFPXL,Consulting,Yes,No,22,Month-to-month,No,Credit card (automatic)
6289-CPNLD,EA,Yes,Yes,33,One year,Yes,Mailed check
6368-TZZDT,Tax,Yes,Yes,4,Two year,No,Credit card (automatic)
3865-ZFZIB,Advisory,No,No,19,Two year,No,Mailed check
7164-BPTUT,Audit,No,Yes,57,Two year,No,Mailed check
9134-WYRVP,Consulting,No,No,51,One year,No,Mailed check
7663-RGWBC,EA,No,No,1,Month-to-month,Yes,Mailed check
0258-NOKBL,Tax,No,No,3,Month-to-month,No,Electronic check
6469-MRVET,Advisory,Yes,Yes,1,One year,Yes,Electronic check
2834-JKOOW,Audit,No,No,15,One year,No,Mailed check
7639-LIAYI,Consulting,No,No,52,Two year,Yes,Credit card (automatic)
4710-FDUIZ,EA,Yes,No,56,One year,No,Credit card (automatic)
5835-BEQEU,Tax,No,No,3,Month-to-month,Yes,Electronic check
5701-GUXDC,Advisory,Yes,No,26,One year,No,Credit card (automatic)
5795-KTGUD,Audit,Yes,No,68,Two year,Yes,Bank transfer (automatic)
7009-LGECI,Consulting,No,No,4,Month-to-month,Yes,Bank transfer (automatic)
6285-FTQBF,EA,Yes,Yes,72,Two year,No,Credit card (automatic)
0691-NIKRI,Tax,No,No,40,One year,Yes,Credit card (automatic)
1587-FKLZB,Advisory,Yes,Yes,66,Month-to-month,Yes,Credit card (automatic)
1064-FBXNK,Audit,Yes,Yes,1,One year,No,Credit card (automatic)
3197-ARFOY,Consulting,No,No,19,Month-to-month,Yes,Mailed check
8717-VCTXJ,EA,No,No,42,One year,Yes,Mailed check
4947-DSMXK,Tax,Yes,Yes,34,Month-to-month,Yes,Bank transfer (automatic)
4614-NUVZD,Advisory,No,No,1,Month-to-month,Yes,Electronic check
2925-VDZHY,Audit,Yes,Yes,72,Two year,No,Credit card (automatic)
7297-DVYGA,Consulting,No,No,51,One year,Yes,Bank transfer (automatic)
0533-BNWKF,EA,Yes,No,55,Month-to-month,Yes,Electronic check
6097-EQISJ,Tax,Yes,Yes,66,One year,Yes,Credit card (automatic)
6267-DCFFZ,Advisory,Yes,No,30,Month-to-month,Yes,Electronic check
5913-INRQV,Audit,Yes,No,34,One year,No,Mailed check
5536-SLHPM,Consulting,Yes,No,55,Month-to-month,Yes,Electronic check
6838-YAUVY,EA,No,No,54,Two year,Yes,Bank transfer (automatic)
4628-CTTLA,Tax,No,No,57,Month-to-month,Yes,Electronic check
1867-BDVFH,Advisory,Yes,Yes,11,Month-to-month,Yes,Electronic check
3845-FXCYS,Audit,No,No,2,Month-to-month,Yes,Electronic check
3223-DWFIO,Consulting,No,No,4,Month-to-month,No,Electronic check
3569-JFODW,EA,Yes,Yes,72,Two year,No,Credit card (automatic)
0442-TDYUO,Tax,Yes,No,48,Two year,Yes,Mailed check
9534-NSXEM,Advisory,No,No,26,One year,Yes,Credit card (automatic)
5384-ZTTWP,Audit,Yes,Yes,15,Month-to-month,No,Mailed check
9274-UARKJ,Consulting,No,No,15,Month-to-month,Yes,Bank transfer (automatic)
1347-KTTTA,EA,Yes,No,64,One year,Yes,Credit card (automatic)
0835-JKADZ,Tax,No,No,71,Two year,Yes,Electronic check
9968-FFVVH,Advisory,No,No,63,One year,No,Bank transfer (automatic)
2369-FEVNO,Audit,No,No,1,Month-to-month,Yes,Mailed check
7940-UQQUG,Consulting,Yes,Yes,64,One year,Yes,Bank transfer (automatic)
6959-GQEGV,EA,No,No,45,Month-to-month,Yes,Electronic check
5702-SKUOB,Tax,Yes,No,4,Month-to-month,No,Mailed check
3640-PHQXK,Advisory,No,No,31,Month-to-month,Yes,Electronic check
3192-NQECA,Audit,Yes,No,68,Two year,Yes,Bank transfer (automatic)
4002-BQWPQ,Consulting,No,No,25,Month-to-month,No,Bank transfer (automatic)
4193-IBKSW,EA,Yes,Yes,72,Two year,No,Bank transfer (automatic)
6784-XYJAE,Tax,No,No,36,One year,No,Electronic check
1942-OQFRW,Advisory,No,No,1,Month-to-month,No,Electronic check
3213-VVOLG,Audit,Yes,Yes,0,Two year,No,Mailed check
2805-AUFQN,Consulting,No,No,25,Two year,No,Credit card (automatic)
9498-FIMXL,EA,No,No,8,One year,Yes,Mailed check
3026-ATZYV,Tax,Yes,Yes,37,One year,No,Bank transfer (automatic)
6350-XFYGW,Advisory,No,No,4,Month-to-month,Yes,Electronic check
6421-SZVEM,Audit,Yes,Yes,28,One year,Yes,Bank transfer (automatic)
2580-ASVVY,Consulting,Yes,No,37,Two year,No,Electronic check
7140-ADSMJ,EA,No,No,8,Month-to-month,Yes,Credit card (automatic)
5207-PLSTK,Tax,Yes,Yes,1,Month-to-month,Yes,Mailed check
0357-NVCRI,Advisory,No,Yes,25,Month-to-month,No,Credit card (automatic)
4735-ASGMA,Audit,No,No,26,Month-to-month,Yes,Electronic check
1704-NRWYE,Consulting,No,No,9,Month-to-month,Yes,Electronic check
4658-HCOHW,EA,Yes,Yes,21,Month-to-month,Yes,Electronic check
4283-FUTGF,Tax,No,No,19,Month-to-month,Yes,Electronic check
4712-AUQZO,Advisory,No,No,18,Month-to-month,No,Mailed check
0363-QJVFX,Audit,No,No,32,Month-to-month,Yes,Credit card (automatic)
1261-FWTTE,Consulting,No,No,23,Month-to-month,Yes,Bank transfer (automatic)
5906-DVAPM,EA,Yes,Yes,55,One year,Yes,Credit card (automatic)
8234-GSZYK,Tax,No,No,43,Two year,No,Bank transfer (automatic)
4816-JBHOV,Advisory,No,No,2,Month-to-month,Yes,Electronic check
6435-SRWBJ,Audit,No,No,5,Month-to-month,Yes,Electronic check
9715-SBVSU,Consulting,Yes,Yes,14,Two year,Yes,Bank transfer (automatic)
8313-KTIHG,EA,No,No,4,Month-to-month,Yes,Electronic check
7878-JGDKK,Tax,No,No,4,Month-to-month,No,Mailed check
9367-TCUYN,Advisory,No,No,12,Month-to-month,No,Mailed check
1334-PDUKM,Audit,Yes,No,68,One year,No,Credit card (automatic)
7249-WBIYX,Consulting,Yes,No,10,Month-to-month,Yes,Electronic check
0691-JVSYA,EA,Yes,No,53,One year,Yes,Bank transfer (automatic)
3224-DFQNQ,Tax,Yes,No,66,One year,No,Electronic check
7956-XQWGU,Advisory,No,No,27,Month-to-month,Yes,Credit card (automatic)
8988-ECPJR,Audit,Yes,Yes,34,Month-to-month,Yes,Mailed check
4706-AXVKM,Consulting,No,No,11,Month-to-month,Yes,Credit card (automatic)
3913-RDSJZ,EA,Yes,No,64,Two year,No,Mailed check
0620-DLSLK,Tax,No,No,13,Month-to-month,Yes,Mailed check
3039-MJSLN,Advisory,No,Yes,3,Month-to-month,No,Bank transfer (automatic)
1307-ATKGB,Audit,No,No,24,Month-to-month,Yes,Electronic check
6023-GSSXW,Consulting,Yes,No,69,Two year,Yes,Credit card (automatic)
0564-MUUQK,EA,Yes,Yes,20,Month-to-month,Yes,Bank transfer (automatic)
6137-MFAJN,Tax,No,No,48,Month-to-month,Yes,Electronic check
9206-GVPEQ,Advisory,Yes,No,13,Month-to-month,Yes,Electronic check
4395-PZMSN,Audit,No,No,5,Month-to-month,Yes,Electronic check
9389-ACWBI,Consulting,Yes,Yes,5,Month-to-month,No,Credit card (automatic)
8775-ERLNB,EA,Yes,No,1,Month-to-month,No,Electronic check
9574-RKJIF,Tax,Yes,Yes,30,Month-to-month,Yes,Electronic check
7315-WYOAW,Advisory,No,No,13,Month-to-month,No,Electronic check
3214-IYUUQ,Audit,Yes,No,61,One year,No,Bank transfer (automatic)
9618-LFJRU,Consulting,No,No,4,Month-to-month,No,Credit card (automatic)
4190-MFLUW,EA,Yes,Yes,10,Month-to-month,No,Credit card (automatic)
2150-WLKUW,Tax,Yes,No,40,One year,No,Bank transfer (automatic)
6171-ZTVYB,Advisory,Yes,No,43,Month-to-month,No,Bank transfer (automatic)
7590-VHVEG,Audit,Yes,No,1,Month-to-month,Yes,Electronic check
5186-EJEGL,Consulting,No,No,9,Month-to-month,Yes,Mailed check
5550-VFRLC,EA,No,No,1,Month-to-month,Yes,Electronic check
1178-PZGAB,Tax,No,No,19,One year,No,Credit card (automatic)
0196-JTUQI,Advisory,No,No,9,Month-to-month,Yes,Credit card (automatic)
4299-SIMNS,Audit,No,No,9,Month-to-month,Yes,Electronic check
0859-YGKFW,Consulting,Yes,Yes,18,One year,No,Bank transfer (automatic)
4753-PADAS,EA,Yes,No,67,One year,Yes,Bank transfer (automatic)
3638-DIMPH,Tax,Yes,No,13,One year,No,Electronic check
6715-OFDBP,Advisory,No,No,5,Month-to-month,Yes,Electronic check
0177-PXBAT,Audit,Yes,No,33,Month-to-month,Yes,Bank transfer (automatic)
1221-GHZEP,Consulting,No,No,62,Two year,Yes,Mailed check
8809-XKHMD,EA,Yes,No,72,Two year,Yes,Bank transfer (automatic)
9367-WXLCH,Tax,No,No,8,Month-to-month,No,Bank transfer (automatic)
1976-CFOCS,Advisory,Yes,No,1,Month-to-month,No,Electronic check
2270-CHBFN,Audit,Yes,No,44,Month-to-month,Yes,Credit card (automatic)
2085-BOJKI,Consulting,Yes,No,17,One year,Yes,Bank transfer (automatic)
9647-ERGBE,EA,Yes,Yes,30,Month-to-month,Yes,Electronic check
7480-SPLEF,Tax,Yes,Yes,69,Two year,Yes,Bank transfer (automatic)
7811-JIVPF,Advisory,No,No,23,Month-to-month,No,Credit card (automatic)
6275-YDUVO,Audit,No,No,2,Month-to-month,Yes,Mailed check
7675-OZCZG,Consulting,No,No,3,Month-to-month,No,Electronic check
4973-RLZVI,EA,No,No,30,One year,No,Credit card (automatic)
6650-VJONK,Tax,No,No,1,Month-to-month,Yes,Bank transfer (automatic)
2754-SDJRD,Advisory,No,No,8,Month-to-month,Yes,Credit card (automatic)
8406-LNMHF,Audit,Yes,No,59,One year,Yes,Credit card (automatic)
5816-SCGFC,Consulting,No,No,7,Month-to-month,Yes,Mailed check
5982-FPVQN,EA,Yes,Yes,37,Month-to-month,Yes,Electronic check
0961-ZWLVI,Tax,No,Yes,49,One year,Yes,Credit card (automatic)
8731-WBBMB,Advisory,Yes,No,26,Month-to-month,No,Bank transfer (automatic)
9019-QVLZD,Audit,No,No,1,Month-to-month,No,Electronic check
8085-MSNLK,Consulting,Yes,No,62,Two year,No,Mailed check
7609-NRNCA,EA,No,No,17,One year,No,Mailed check
5119-KEPFY,Tax,Yes,No,36,Month-to-month,Yes,Bank transfer (automatic)
7321-KKSDU,Advisory,No,Yes,32,Two year,No,Mailed check
5173-ZXXXL,Audit,No,No,2,One year,No,Mailed check
4641-FROLU,Consulting,Yes,Yes,30,Two year,No,Mailed check
1309-BXVOQ,EA,Yes,No,21,Month-to-month,Yes,Electronic check
7762-URZQH,Tax,Yes,No,66,Two year,Yes,Credit card (automatic)
5301-GAUUY,Advisory,No,No,32,Month-to-month,Yes,Bank transfer (automatic)
4086-YQSNZ,Audit,Yes,No,3,Month-to-month,Yes,Electronic check
6980-IMXXE,Consulting,Yes,Yes,69,Two year,No,Bank transfer (automatic)
9851-KIELU,EA,No,No,10,Month-to-month,Yes,Electronic check
7206-GZCDC,Tax,No,No,1,Month-to-month,Yes,Electronic check
8413-YNHNV,Advisory,No,No,69,Two year,No,Mailed check
1374-DMZUI,Audit,No,No,4,Month-to-month,Yes,Electronic check
1525-LNLOJ,Consulting,Yes,Yes,66,Two year,Yes,Bank transfer (automatic)
2346-DJQTB,EA,No,No,35,Month-to-month,No,Electronic check
9927-DSWDF,Tax,Yes,No,22,Month-to-month,Yes,Electronic check
1098-KFQEC,Advisory,Yes,Yes,55,Two year,No,Credit card (automatic)
6000-APYLU,Audit,No,No,9,Month-to-month,Yes,Electronic check
0058-EVZWM,Consulting,Yes,No,55,Month-to-month,Yes,Bank transfer (automatic)
1621-YNCJH,EA,Yes,No,36,Two year,Yes,Credit card (automatic)
0818-OCPZO,Tax,No,No,27,Month-to-month,Yes,Electronic check
5055-BRMNE,Advisory,Yes,Yes,67,Two year,No,Credit card (automatic)
0406-BPDVR,Audit,Yes,No,54,One year,Yes,Credit card (automatic)
0979-MOZQI,Consulting,Yes,No,62,Two year,Yes,Bank transfer (automatic)
6229-UOLQL,EA,Yes,Yes,56,One year,Yes,Mailed check
3331-HQDTW,Tax,No,No,34,Month-to-month,Yes,Mailed check
3023-GFLBR,Advisory,Yes,Yes,33,Month-to-month,No,Credit card (automatic)
5380-AFSSK,Audit,No,No,5,Month-to-month,Yes,Mailed check
6036-TTFYU,Consulting,Yes,No,16,Month-to-month,No,Mailed check
4636-JGAAI,EA,Yes,No,34,Month-to-month,No,Mailed check
0193-ESZXP,Tax,Yes,No,58,One year,Yes,Credit card (automatic)
8016-ZMGMO,Advisory,Yes,No,66,One year,Yes,Bank transfer (automatic)
8327-WKMIE,Audit,No,No,37,One year,No,Credit card (automatic)
4647-XXZAM,Consulting,Yes,Yes,6,Month-to-month,No,Mailed check
2753-JMMCV,EA,No,No,65,Two year,Yes,Credit card (automatic)
8701-DGLVH,Tax,No,No,51,Two year,No,Mailed check
0322-CHQRU,Advisory,No,No,2,Month-to-month,No,Electronic check
7799-DSEWS,Audit,No,No,18,Month-to-month,Yes,Electronic check
2239-CGBUZ,Consulting,Yes,No,51,One year,Yes,Bank transfer (automatic)
6278-FEPBZ,EA,No,No,9,Month-to-month,No,Mailed check
6215-NQCPY,Tax,No,No,15,Month-to-month,Yes,Electronic check
0401-WDBXM,Advisory,Yes,Yes,72,Two year,Yes,Bank transfer (automatic)
4573-JKNAE,Audit,No,Yes,12,Two year,No,Bank transfer (automatic)
0343-QLUZP,Consulting,No,No,60,Two year,No,Bank transfer (automatic)
6878-GGDWG,EA,Yes,No,32,Month-to-month,No,Bank transfer (automatic)
9840-DVNDC,Tax,No,No,6,Month-to-month,Yes,Credit card (automatic)
0327-WFZSY,Advisory,Yes,Yes,39,One year,No,Electronic check
4770-UEZOX,Audit,No,No,2,Month-to-month,Yes,Electronic check
8231-BSWXX,Consulting,No,No,71,One year,Yes,Credit card (automatic)
5673-FSSMF,EA,No,No,1,Month-to-month,Yes,Electronic check
8086-OVPWV,Tax,No,No,2,Month-to-month,Yes,Electronic check
9680-NIAUV,Advisory,Yes,Yes,72,Two year,No,Credit card (automatic)
1921-KYSAY,Audit,No,No,41,One year,Yes,Electronic check
9334-GWGOW,Consulting,Yes,No,7,Month-to-month,Yes,Electronic check
6522-YRBXD,EA,Yes,No,35,Month-to-month,Yes,Electronic check
8819-IMISP,Tax,No,No,31,Month-to-month,Yes,Electronic check
4652-ODEVH,Advisory,Yes,Yes,45,Two year,No,Mailed check
0236-HFWSV,Audit,No,No,15,Month-to-month,Yes,Electronic check
5849-ASHZJ,Consulting,No,Yes,27,One year,No,Credit card (automatic)
6486-LHTMA,EA,Yes,No,31,One year,Yes,Electronic check
4174-LPGTI,Tax,Yes,Yes,41,One year,Yes,Bank transfer (automatic)
7369-TRPFD,Advisory,No,No,19,One year,No,Mailed check
6207-WIOLX,Audit,Yes,Yes,25,Month-to-month,Yes,Credit card (automatic)
5947-SGKCL,Consulting,Yes,Yes,15,Month-to-month,Yes,Bank transfer (automatic)
0508-OOLTO,EA,Yes,Yes,2,Month-to-month,Yes,Electronic check
8182-PNAGI,Tax,No,No,12,Month-to-month,No,Bank transfer (automatic)
2070-XYMFH,Advisory,No,No,23,Month-to-month,Yes,Mailed check
3530-VWVGU,Audit,Yes,Yes,22,Month-to-month,No,Mailed check
0218-QNVAS,Consulting,Yes,Yes,71,One year,No,Bank transfer (automatic)
7748-UMTRK,EA,No,Yes,30,Month-to-month,Yes,Electronic check
4847-QNOKA,Tax,No,No,1,Month-to-month,Yes,Bank transfer (automatic)
5537-UXXVS,Advisory,Yes,No,20,Month-to-month,No,Bank transfer (automatic)
